caseid;activity;timestamp
1002749;Create Purchase Requisition Item;07/04/2016 11:26
1002749;Create Purchase Order Item;10/04/2016 11:26
1002749;Send Purchase Order;11/04/2016 11:26
1002749;Dun Order Confirmation;17/04/2016 11:26
1002749;Receive Order Confirmation;20/04/2016 11:26
1002749;Receive Goods;27/04/2016 11:26
1002749;Scan Invoice;01/05/2016 11:26
1002749;Book Invoice;14/05/2016 11:26
100275;Create Purchase Requisition Item;04/10/2016 18:41
100275;Create Purchase Order Item;06/10/2016 18:41
100275;Send Purchase Order;07/10/2016 18:41
100275;Receive Goods;16/10/2016 18:41
100275;Scan Invoice;20/10/2016 18:41
100275;Book Invoice;01/11/2016 18:41
1002750;Create Purchase Requisition Item;08/04/2016 11:30
1002750;Create Purchase Order Item;10/04/2016 11:30
1002750;Send Purchase Order;13/04/2016 11:30
1002750;Receive Goods;23/04/2016 11:30
1002750;Scan Invoice;27/04/2016 11:30
1002750;Set Payment Block;02/05/2016 11:30
1002750;Remove Payment Block;07/05/2016 11:30
1002750;Book Invoice;19/05/2016 11:30
1002751;Create Purchase Requisition Item;07/04/2016 11:30
1002751;Create Purchase Order Item;10/04/2016 11:30
1002751;Send Purchase Order;12/04/2016 11:30
1002751;Send Purchase Order Update;17/04/2016 11:30
1002751;Receive Goods;22/04/2016 11:30
1002751;Scan Invoice;28/04/2016 11:30
1002751;Book Invoice;14/05/2016 11:30
1002752;Create Purchase Requisition Item;07/04/2016 11:30
1002752;Create Purchase Order Item;10/04/2016 11:30
1002752;Send Purchase Order;12/04/2016 11:30
1002752;Change Currency;14/04/2016 11:30
1002752;Receive Goods;22/04/2016 11:30
1002752;Scan Invoice;26/04/2016 11:30
1002752;Book Invoice;13/05/2016 11:30
1002753;Create Purchase Requisition Item;08/04/2016 11:30
1002753;Create Purchase Order Item;10/04/2016 11:30
1002753;Send Purchase Order;11/04/2016 11:30
1002753;Delete Purchase Order Item;19/04/2016 11:30
1002754;Create Purchase Requisition Item;07/04/2016 11:30
1002754;Create Purchase Order Item;10/04/2016 11:30
1002754;Send Purchase Order;12/04/2016 11:30
1002754;Block Purchase Order Item;22/04/2016 11:30
1002755;Create Purchase Requisition Item;08/04/2016 11:30
1002755;Create Purchase Order Item;10/04/2016 11:30
1002755;Send Purchase Order;11/04/2016 11:30
1002755;Block Purchase Order Item;15/04/2016 11:30
1002755;Reactivate Purchase Order Item;20/04/2016 11:30
1002755;Receive Goods;24/04/2016 11:30
1002755;Scan Invoice;01/05/2016 11:30
1002755;Book Invoice;09/05/2016 11:30
1002756;Create Purchase Requisition Item;07/04/2016 11:31
1002756;Create Purchase Order Item;10/04/2016 11:31
1002756;Refuse Purchase Order Item;12/04/2016 11:31
1002757;Create Purchase Requisition Item;09/04/2016 11:31
1002757;Create Purchase Order Item;10/04/2016 11:31
1002757;Send Purchase Order;12/04/2016 11:31
1002757;Receive Goods;21/04/2016 11:31
1002757;Scan Invoice;27/04/2016 11:31
1002757;Book Invoice;07/05/2016 11:31
1002758;Create Purchase Requisition Item;07/04/2016 11:31
1002758;Create Purchase Order Item;10/04/2016 11:31
1002758;Send Purchase Order;12/04/2016 11:31
1002758;Receive Goods;22/04/2016 11:31
1002758;Scan Invoice;26/04/2016 11:31
1002758;Book Invoice;06/05/2016 11:31
1002759;Create Purchase Requisition Item;09/04/2016 11:31
1002759;Create Purchase Order Item;10/04/2016 11:31
1002759;Send Purchase Order;11/04/2016 11:31
1002759;Receive Goods;20/04/2016 11:31
1002759;Scan Invoice;26/04/2016 11:31
1002759;Book Invoice;08/05/2016 11:31
100276;Create Purchase Requisition Item;05/10/2016 07:25
100276;Create Purchase Order Item;07/10/2016 07:25
100276;Send Purchase Order;09/10/2016 07:25
100276;Receive Goods;17/10/2016 07:25
100276;Scan Invoice;24/10/2016 07:25
100276;Book Invoice;03/11/2016 07:25
100276;Send Overdue Notice;23/12/2016 17:17
1002760;Create Purchase Requisition Item;08/04/2016 11:31
1002760;Create Purchase Order Item;10/04/2016 11:31
1002760;Send Purchase Order;13/04/2016 11:31
1002760;Receive Goods;18/04/2016 11:31
1002760;Scan Invoice;27/04/2016 11:31
1002760;Book Invoice;04/05/2016 11:31
1002761;Create Purchase Requisition Item;07/04/2016 11:31
1002761;Create Purchase Order Item;10/04/2016 11:31
1002761;Send Purchase Order;11/04/2016 11:31
1002761;Receive Goods;21/04/2016 11:31
1002761;Scan Invoice;25/04/2016 11:31
1002761;Book Invoice;29/04/2016 11:31
1002762;Create Purchase Requisition Item;08/04/2016 11:31
1002762;Create Purchase Order Item;10/04/2016 11:31
1002762;Change Quantity;13/04/2016 09:57
1002762;Send Purchase Order;13/04/2016 11:31
1002762;Receive Goods;20/04/2016 11:31
1002762;Scan Invoice;26/04/2016 11:31
1002762;Book Invoice;01/05/2016 11:31
1002763;Create Purchase Requisition Item;08/04/2016 11:31
1002763;Create Purchase Order Item;10/04/2016 11:31
1002763;Send Purchase Order;11/04/2016 11:31
1002763;Receive Goods;18/04/2016 11:31
1002763;Scan Invoice;26/04/2016 11:31
1002763;Book Invoice;05/05/2016 11:31
1002764;Create Purchase Requisition Item;09/04/2016 11:31
1002764;Create Purchase Order Item;10/04/2016 11:31
1002764;Send Purchase Order;12/04/2016 11:31
1002764;Receive Goods;20/04/2016 11:31
1002764;Scan Invoice;28/04/2016 11:31
1002764;Book Invoice;02/05/2016 11:31
1002765;Create Purchase Requisition Item;08/04/2016 11:31
1002765;Create Purchase Order Item;10/04/2016 11:31
1002765;Send Purchase Order;12/04/2016 11:31
1002765;Receive Goods;22/04/2016 11:31
1002765;Scan Invoice;26/04/2016 11:31
1002765;Book Invoice;01/05/2016 11:31
1002766;Create Purchase Requisition Item;07/04/2016 11:31
1002766;Create Purchase Order Item;10/04/2016 11:31
1002766;Send Purchase Order;12/04/2016 11:31
1002766;Change Quantity;13/04/2016 09:57
1002766;Receive Goods;21/04/2016 11:31
1002766;Scan Invoice;26/04/2016 11:31
1002766;Book Invoice;03/05/2016 11:31
1002767;Create Purchase Requisition Item;08/04/2016 11:34
1002767;Create Purchase Order Item;10/04/2016 11:34
1002767;Send Purchase Order;12/04/2016 11:34
1002767;Receive Goods;22/04/2016 11:34
1002767;Scan Invoice;26/04/2016 11:34
1002767;Book Invoice;08/05/2016 11:34
1002768;Create Purchase Requisition Item;08/04/2016 11:35
1002768;Create Purchase Order Item;10/04/2016 11:35
1002768;Send Purchase Order;13/04/2016 11:35
1002768;Receive Goods;20/04/2016 11:35
1002768;Scan Invoice;27/04/2016 11:35
1002768;Book Invoice;29/04/2016 11:35
1002769;Create Purchase Requisition Item;09/04/2016 11:37
1002769;Create Purchase Order Item;10/04/2016 11:37
1002769;Send Purchase Order;13/04/2016 11:37
1002769;Receive Goods;21/04/2016 11:37
1002769;Scan Invoice;25/04/2016 11:37
1002769;Book Invoice;30/04/2016 11:37
100277;Create Purchase Requisition Item;06/10/2016 07:28
100277;Create Purchase Order Item;07/10/2016 07:28
100277;Send Purchase Order;08/10/2016 07:28
100277;Receive Goods;17/10/2016 07:28
100277;Scan Invoice;23/10/2016 07:28
100277;Book Invoice;29/10/2016 07:28
1002770;Create Purchase Requisition Item;07/04/2016 11:39
1002770;Create Purchase Order Item;10/04/2016 11:39
1002770;Send Purchase Order;12/04/2016 11:39
1002770;Change Quantity;14/04/2016 14:47
1002770;Receive Goods;19/04/2016 11:39
1002770;Scan Invoice;26/04/2016 11:39
1002770;Book Invoice;07/05/2016 11:39
1002771;Create Purchase Requisition Item;08/04/2016 11:39
1002771;Create Purchase Order Item;10/04/2016 11:39
1002771;Send Purchase Order;12/04/2016 11:39
1002771;Change Quantity;14/04/2016 14:47
1002771;Receive Goods;19/04/2016 11:39
1002771;Scan Invoice;27/04/2016 11:39
1002771;Book Invoice;05/05/2016 11:39
1002772;Create Purchase Requisition Item;07/04/2016 11:42
1002772;Create Purchase Order Item;10/04/2016 11:42
1002772;Send Purchase Order;12/04/2016 11:42
1002772;Receive Goods;20/04/2016 11:42
1002772;Scan Invoice;26/04/2016 11:42
1002772;Book Invoice;07/05/2016 11:42
1002773;Create Purchase Requisition Item;08/04/2016 11:42
1002773;Create Purchase Order Item;10/04/2016 11:42
1002773;Send Purchase Order;12/04/2016 11:42
1002773;Receive Goods;21/04/2016 11:42
1002773;Scan Invoice;24/04/2016 11:42
1002773;Book Invoice;30/04/2016 11:42
1002774;Scan Invoice;13/11/2016 10:00
1002774;Create Purchase Order Item;15/11/2016 10:00
1002774;Send Purchase Order;18/11/2016 10:00
1002774;Receive Goods;24/11/2016 10:00
1002774;Book Invoice;07/12/2016 10:00
1002775;Scan Invoice;14/10/2016 10:00
1002775;Create Purchase Order Item;15/10/2016 10:00
1002775;Send Purchase Order;17/10/2016 10:00
1002775;Receive Goods;26/10/2016 10:00
1002775;Book Invoice;04/11/2016 10:00
1002776;Scan Invoice;13/10/2016 10:00
1002776;Create Purchase Order Item;15/10/2016 10:00
1002776;Send Purchase Order;17/10/2016 10:00
1002776;Receive Goods;26/10/2016 10:00
1002776;Book Invoice;06/11/2016 10:00
1002777;Create Purchase Requisition Item;08/04/2016 11:42
1002777;Create Purchase Order Item;10/04/2016 11:42
1002777;Send Purchase Order;12/04/2016 11:42
1002777;Change Price;18/04/2016 11:42
1002777;Receive Goods;01/05/2016 11:42
1002777;Scan Invoice;02/05/2016 11:42
1002777;Book Invoice;14/05/2016 11:42
1002778;Create Purchase Requisition Item;08/04/2016 11:42
1002778;Create Purchase Order Item;10/04/2016 11:42
1002778;Send Purchase Order;13/04/2016 11:42
1002778;Change Price;19/04/2016 11:42
1002778;Receive Goods;01/05/2016 11:42
1002778;Scan Invoice;04/05/2016 11:42
1002778;Book Invoice;16/05/2016 11:42
1002779;Create Purchase Requisition Item;08/04/2016 11:42
1002779;Create Purchase Order Item;10/04/2016 11:42
1002779;Send Purchase Order;12/04/2016 11:42
1002779;Change Price;19/04/2016 11:42
1002779;Receive Goods;01/05/2016 11:42
1002779;Scan Invoice;04/05/2016 11:42
1002779;Book Invoice;07/05/2016 11:42
100278;Create Purchase Requisition Item;05/10/2016 07:29
100278;Create Purchase Order Item;07/10/2016 07:29
100278;Send Purchase Order;08/10/2016 07:29
100278;Receive Goods;18/10/2016 07:29
100278;Scan Invoice;22/10/2016 07:29
100278;Book Invoice;03/11/2016 07:29
1002780;Create Purchase Requisition Item;07/04/2016 11:45
1002780;Create Purchase Order Item;10/04/2016 11:45
1002780;Send Purchase Order;11/04/2016 11:45
1002780;Change Price;19/04/2016 11:45
1002780;Receive Goods;29/04/2016 11:45
1002780;Scan Invoice;05/05/2016 11:45
1002780;Book Invoice;17/05/2016 11:45
1002781;Create Purchase Order Item;10/04/2016 11:46
1002781;Send Purchase Order;13/04/2016 11:46
1002781;Receive Goods;19/04/2016 11:46
1002781;Scan Invoice;27/04/2016 11:46
1002781;Book Invoice;05/05/2016 11:46
1002782;Create Purchase Order Item;10/04/2016 11:47
1002782;Send Purchase Order;12/04/2016 11:47
1002782;Receive Goods;19/04/2016 11:47
1002782;Scan Invoice;25/04/2016 11:47
1002782;Book Invoice;05/05/2016 11:47
1002783;Create Purchase Order Item;10/04/2016 11:47
1002783;Send Purchase Order;13/04/2016 11:47
1002783;Receive Goods;21/04/2016 11:47
1002783;Scan Invoice;27/04/2016 11:47
1002783;Book Invoice;30/04/2016 11:47
1002784;Create Purchase Order Item;10/04/2016 11:47
1002784;Send Purchase Order;12/04/2016 11:47
1002784;Receive Goods;18/04/2016 11:47
1002784;Scan Invoice;24/04/2016 11:47
1002784;Book Invoice;08/05/2016 11:47
1002785;Create Purchase Order Item;10/04/2016 11:47
1002785;Send Purchase Order;12/04/2016 11:47
1002785;Receive Goods;21/04/2016 11:47
1002785;Scan Invoice;25/04/2016 11:47
1002785;Book Invoice;06/05/2016 11:47
1002786;Create Purchase Order Item;10/04/2016 11:47
1002786;Send Purchase Order;11/04/2016 11:47
1002786;Receive Goods;22/04/2016 11:47
1002786;Scan Invoice;26/04/2016 11:47
1002786;Book Invoice;06/05/2016 11:47
1002787;Create Purchase Requisition Item;09/04/2016 11:47
1002787;Create Purchase Order Item;10/04/2016 11:47
1002787;Send Purchase Order;13/04/2016 11:47
1002787;Receive Order Confirmation;14/04/2016 11:47
1002787;Receive Goods;19/04/2016 11:47
1002787;Scan Invoice;26/04/2016 11:47
1002787;Book Invoice;02/05/2016 11:47
1002788;Create Purchase Requisition Item;09/04/2016 11:47
1002788;Create Purchase Order Item;10/04/2016 11:47
1002788;Send Purchase Order;11/04/2016 11:47
1002788;Receive Order Confirmation;15/04/2016 11:47
1002788;Receive Goods;19/04/2016 11:47
1002788;Scan Invoice;26/04/2016 11:47
1002788;Book Invoice;02/05/2016 11:47
1002789;Create Purchase Requisition Item;08/04/2016 11:49
1002789;Create Purchase Order Item;10/04/2016 11:49
1002789;Send Purchase Order;12/04/2016 11:49
1002789;Dun Order Confirmation;16/04/2016 11:49
1002789;Receive Order Confirmation;19/04/2016 11:49
1002789;Receive Goods;24/04/2016 11:49
1002789;Scan Invoice;02/05/2016 11:49
1002789;Book Invoice;05/05/2016 11:49
100279;Create Purchase Requisition Item;06/10/2016 07:34
100279;Create Purchase Order Item;07/10/2016 07:34
100279;Send Purchase Order;09/10/2016 07:34
100279;Receive Goods;19/10/2016 07:34
100279;Scan Invoice;21/10/2016 07:34
100279;Book Invoice;31/10/2016 07:34
1002790;Create Purchase Requisition Item;07/04/2016 11:49
1002790;Create Purchase Order Item;10/04/2016 11:49
1002790;Send Purchase Order;12/04/2016 11:49
1002790;Dun Order Confirmation;15/04/2016 11:49
1002790;Receive Order Confirmation;19/04/2016 11:49
1002790;Receive Goods;24/04/2016 11:49
1002790;Scan Invoice;30/04/2016 11:49
1002790;Book Invoice;04/05/2016 11:49
1002791;Create Purchase Requisition Item;07/04/2016 11:49
1002791;Create Purchase Order Item;10/04/2016 11:49
1002791;Send Purchase Order;13/04/2016 11:49
1002791;Receive Goods;20/04/2016 11:49
1002791;Scan Invoice;29/04/2016 11:49
1002791;Set Payment Block;02/05/2016 11:49
1002791;Remove Payment Block;07/05/2016 11:49
1002791;Book Invoice;11/05/2016 11:49
1002792;Create Purchase Requisition Item;08/04/2016 11:49
1002792;Create Purchase Order Item;10/04/2016 11:49
1002792;Send Purchase Order;12/04/2016 11:49
1002792;Send Purchase Order Update;15/04/2016 11:49
1002792;Receive Goods;24/04/2016 11:49
1002792;Scan Invoice;27/04/2016 11:49
1002792;Book Invoice;04/05/2016 11:49
1002793;Create Purchase Requisition Item;09/04/2016 11:49
1002793;Create Purchase Order Item;10/04/2016 11:49
1002793;Send Purchase Order;12/04/2016 11:49
1002793;Change Currency;15/04/2016 11:49
1002793;Receive Goods;22/04/2016 11:49
1002793;Scan Invoice;27/04/2016 11:49
1002793;Book Invoice;05/05/2016 11:49
1002794;Create Purchase Requisition Item;07/04/2016 11:53
1002794;Create Purchase Order Item;10/04/2016 11:53
1002794;Send Purchase Order;12/04/2016 11:53
1002794;Delete Purchase Order Item;20/04/2016 11:53
1002795;Create Purchase Requisition Item;08/04/2016 11:53
1002795;Create Purchase Order Item;10/04/2016 11:53
1002795;Send Purchase Order;13/04/2016 11:53
1002795;Block Purchase Order Item;20/04/2016 11:53
1002796;Create Purchase Requisition Item;08/04/2016 11:53
1002796;Create Purchase Order Item;10/04/2016 11:53
1002796;Send Purchase Order;12/04/2016 11:53
1002796;Block Purchase Order Item;16/04/2016 11:53
1002796;Reactivate Purchase Order Item;21/04/2016 11:53
1002796;Receive Goods;26/04/2016 11:53
1002796;Scan Invoice;01/05/2016 11:53
1002796;Book Invoice;09/05/2016 11:53
1002797;Create Purchase Requisition Item;09/04/2016 11:53
1002797;Create Purchase Order Item;10/04/2016 11:53
1002797;Refuse Purchase Order Item;11/04/2016 11:53
1002798;Create Purchase Requisition Item;08/04/2016 11:53
1002798;Create Purchase Order Item;10/04/2016 11:53
1002798;Send Purchase Order;12/04/2016 11:53
1002798;Receive Goods;20/04/2016 11:53
1002798;Scan Invoice;26/04/2016 11:53
1002798;Book Invoice;07/05/2016 11:53
1002799;Create Purchase Requisition Item;09/04/2016 11:59
1002799;Create Purchase Order Item;10/04/2016 11:59
1002799;Send Purchase Order;11/04/2016 11:59
1002799;Receive Goods;21/04/2016 11:59
1002799;Scan Invoice;26/04/2016 11:59
1002799;Book Invoice;05/05/2016 11:59
10028;Create Purchase Requisition Item;28/06/2016 14:09
10028;Create Purchase Order Item;30/06/2016 14:09
10028;Send Purchase Order;02/07/2016 14:09
10028;Receive Goods;12/07/2016 14:09
10028;Scan Invoice;14/07/2016 14:09
10028;Book Invoice;29/07/2016 14:09
100280;Create Purchase Requisition Item;05/10/2016 07:34
100280;Create Purchase Order Item;07/10/2016 07:34
100280;Send Purchase Order;09/10/2016 07:34
100280;Receive Goods;16/10/2016 07:34
100280;Scan Invoice;25/10/2016 07:34
100280;Book Invoice;03/11/2016 07:34
1002800;Create Purchase Requisition Item;08/04/2016 12:04
1002800;Create Purchase Order Item;10/04/2016 12:04
1002800;Send Purchase Order;12/04/2016 12:04
1002800;Receive Goods;21/04/2016 12:04
1002800;Scan Invoice;26/04/2016 12:04
1002800;Book Invoice;06/05/2016 12:04
1002801;Create Purchase Requisition Item;09/04/2016 12:04
1002801;Create Purchase Order Item;10/04/2016 12:04
1002801;Send Purchase Order;13/04/2016 12:04
1002801;Receive Goods;22/04/2016 12:04
1002801;Scan Invoice;28/04/2016 12:04
1002801;Book Invoice;02/05/2016 12:04
1002802;Create Purchase Requisition Item;08/04/2016 12:04
1002802;Create Purchase Order Item;10/04/2016 12:04
1002802;Send Purchase Order;12/04/2016 12:04
1002802;Receive Goods;19/04/2016 12:04
1002802;Scan Invoice;27/04/2016 12:04
1002802;Book Invoice;29/04/2016 12:04
1002803;Create Purchase Requisition Item;09/04/2016 12:04
1002803;Create Purchase Order Item;10/04/2016 12:04
1002803;Send Purchase Order;11/04/2016 12:04
1002803;Receive Goods;19/04/2016 12:04
1002803;Scan Invoice;24/04/2016 12:04
1002803;Book Invoice;03/05/2016 12:04
1002804;Create Purchase Requisition Item;09/04/2016 12:04
1002804;Create Purchase Order Item;10/04/2016 12:04
1002804;Send Purchase Order;12/04/2016 12:04
1002804;Receive Goods;19/04/2016 12:04
1002804;Scan Invoice;27/04/2016 12:04
1002804;Book Invoice;05/05/2016 12:04
1002805;Create Purchase Requisition Item;08/04/2016 12:06
1002805;Create Purchase Order Item;10/04/2016 12:06
1002805;Send Purchase Order;12/04/2016 12:06
1002805;Receive Goods;19/04/2016 12:06
1002805;Scan Invoice;25/04/2016 12:06
1002805;Book Invoice;01/05/2016 12:06
1002806;Create Purchase Requisition Item;07/04/2016 12:06
1002806;Create Purchase Order Item;10/04/2016 12:06
1002806;Send Purchase Order;13/04/2016 12:06
1002806;Receive Goods;19/04/2016 12:06
1002806;Scan Invoice;26/04/2016 12:06
1002806;Book Invoice;09/05/2016 12:06
1002807;Create Purchase Requisition Item;08/04/2016 12:06
1002807;Create Purchase Order Item;10/04/2016 12:06
